ID,slp,pval,season
X2136,-0.00758152173913032,0.649547898256237,spr
X2700,-0.011480072463768,0.382212151761582,spr
X2744,0.00706521739130435,0.700619648328836,spr
X4291,0.0304494147157191,0.0463352009998457,spr
X4488,0.0284918714555766,0.126938771346517,spr
X4622,0.0215978260869566,0.132843309662691,spr
X4597,0.0241701604554866,0.180287946389303,spr
X4509,0.0265331758034027,0.172828610848332,spr
X4550,0.0264159971644612,0.180287946389303,spr
X4588,0.0281539855072465,0.126938771346517,spr
X5055,0.0247688025946704,0.239293511765585,spr
X3314,0.0321279761904762,0.0639519780524364,spr
X4062,0.0198301192145863,0.230117374958221,spr
X4201,0.0241955985411899,0.195919478029792,spr
X9454,0.0311431159420289,0.0463352009998457,spr
X5817,0.0168336483931947,0.278566049656945,spr
X5955,0.0237836438923395,0.078525510926547,spr
X6703,0.0239039855072464,0.115744368429836,spr
X6700,0.0220724637681159,0.187983838138654,spr
X7449,0.0195280797101449,0.25841287570987,spr
X17749,0.00240237024344972,0.879610141396948,spr
X18700,0.0242686335403727,0.100425174369637,spr
X19468,0.0134279202564616,0.382212151761582,spr
X19861,-0.00378019323671499,0.934998803970505,spr
X21146,0.00807846808201252,0.568066960851392,spr
X21574,0.00835144927536232,0.552376505263504,spr
X10241,0.0102533108445777,0.568066960851392,spr
X12618,0.018968317687747,0.195919478029792,spr
X13275,0.0160856625258799,0.506620569504461,spr
X13212,0.0157096848401197,0.408110420461059,spr
X13857,0.0128423913043478,0.448859820864049,spr
X15637,0.0151559068950373,0.248724735539182,spr
X23141,0.0168421795595709,0.278566049656945,spr
X23122,0.0158700570529216,0.421442378942573,spr
X26936,0.0147811529503104,0.310754560425242,spr
X27112,0.0216893115942029,0.221194271982253,spr
X27249,0.0112306385869565,0.357347193610757,spr
X27679,0.0199106719367589,0.230117374958221,spr
X25419,0.0221301849075464,0.230117374958221,spr
X25404,0.0192405420666291,0.345305697448102,spr
X25453,0.0215023892852335,0.289033542541944,spr
X25339,0.0131689174352218,0.310754560425242,spr
X25343,0.0104411530498487,0.345305697448102,spr
X25318,0.00977974828375283,0.333526103088346,spr
X25349,0.0191466454272863,0.310754560425242,spr
X25357,0.0129706396801599,0.395032976640867,spr
X25367,0.0166001254180603,0.322008969245694,spr
X28267,0.0178532608695652,0.395032976640867,spr
X28336,0.0319859747545582,0.204097893101901,spr
X28476,0.0240310715854195,0.221194271982253,spr
X28653,0.0238768115942029,0.289033542541944,spr
X28501,0.0231478605935128,0.248724735539182,spr
X25689,0.0277231516730114,0.110445992364054,spr
X25798,0.0329012422360248,0.082563100854813,spr
X25822,0.0339303004747626,0.078525510926547,spr
X25978,0.0339653784219006,0.110445992364054,spr
X26424,0.0232003836317136,0.221194271982253,spr
X26395,0.0255190058479532,0.212521935405059,spr
X26899,0.0247314958592133,0.212521935405059,spr
X29629,0.0132938437579456,0.462939488046082,spr
X29790,0.00929776887871856,0.568066960851392,spr
X29471,0.0148182864450128,0.408110420461059,spr
X37314,0.00511334573355035,0.700619648328836,spr
X37583,0.00696311312307231,0.477262035081051,spr
X37716,0.00965160680529301,0.568066960851392,spr
X37920,0.00623432274247489,0.536901795304878,spr
X39102,0.0106712690951821,0.278566049656945,spr
X40739,0.00101157082748936,0.934998803970505,spr
X30345,0.0116954580745342,0.25841287570987,spr
X30265,0.0141802536231884,0.212521935405059,spr
X34530,0.00225814041031433,0.861263883621309,spr
X35929,0.018213768115942,0.165602484830615,spr
X45793,-0.000409562375674894,0.990704029723175,spr
X41824,0.00815392080745341,0.521648148844523,spr
X42841,0.00153067791762015,0.898021262132282,spr
X43411,-0.00171813241106718,0.953545373759069,spr
X49688,0.00694384057971017,0.7179633437776,spr
X49708,0.00817689712835887,0.600072292463655,spr
X49704,0.0122595733383308,0.477262035081051,spr
X49756,0.00043623835403717,0.953545373759069,spr
X51981,-0.000811923583662797,0.972117135841733,spr
X52072,-0.00259842301071687,0.898021262132282,spr
X52736,-0.0048280859570215,0.753082135935896,spr
X47259,-0.00383293950850661,0.842992183820956,spr
X47764,0.00772418478260868,0.506620569504461,spr
X47803,0.0177982162764772,0.322008969245694,spr
X47800,0.00751902173913042,0.683430638863361,spr
X47932,-0.00349621928166354,0.80671062228309,spr
X46628,-0.00141703964194374,0.879610141396948,spr
X55015,-0.0139764492753623,0.382212151761582,spr
X90088,-0.0149682971014492,0.195919478029792,spr
X90443,-0.00922908293752277,0.477262035081051,spr
X92062,0.0226111660079052,0.0158755471413791,spr
X91695,0.00933450554134699,0.221194271982253,spr
X91188,0.0137344720496895,0.126938771346517,spr
X91297,0.0237427795031056,0.0217185831142184,spr
X93355,0.0124339381061349,0.151835761826554,spr
X91541,0.0204368440779611,0.0276620923629247,spr
X93729,0.0118168016194332,0.187983838138654,spr
X92349,0.0117048054919909,0.195919478029792,spr
X91256,0.0183628343930801,0.0349586316177944,spr
X91448,0.0134536749482402,0.132843309662691,spr
X91736,0.00791266866566717,0.462939488046082,spr
X92026,-0.0066753308128539,0.616375003480359,spr
X92360,0.0120529244306418,0.187983838138654,spr
X92217,0.0207136727688789,0.0191880165372879,spr
X91770,0.0126403985507246,0.165602484830615,spr
X92664,-0.00612409420289848,0.770840345264592,spr
X93380,0.0131641991504248,0.180287946389303,spr
X93035,0.0080644866642309,0.477262035081051,spr
X93611,0.0115966005967605,0.239293511765585,spr
X93370,0.0134309678093645,0.187983838138654,spr
X92004,-0.00813789018952069,0.491823743144037,spr
X94551,-0.0100415601023019,0.395032976640867,spr
X94077,-0.00227647924158224,0.7179633437776,spr
X94007,0.00742376549281921,0.683430638863361,spr
X95588,-0.0109001358695652,0.395032976640867,spr
X95205,-0.0100601449275364,0.369649732950935,spr
X95195,-0.00399483970136138,0.80671062228309,spr
X95720,-0.00545168067226901,0.683430638863361,spr
X95236,-0.00399698556592148,0.700619648328836,spr
X95556,-0.0203794896030245,0.212521935405059,spr
X97699,0.0191485507246377,0.0956939083516393,spr
X96022,-0.00922735507246382,0.395032976640867,spr
X97423,0.0108024671681754,0.187983838138654,spr
X97321,0.00150856389986826,0.916487445993529,spr
X97445,0.00956146926536724,0.333526103088346,spr
X97386,0.0133586956521739,0.212521935405059,spr
X97481,0.0174253983256819,0.0673677916589717,spr
X97434,0.0115967908902691,0.289033542541944,spr
X96508,0.0107751104394327,0.310754560425242,spr
X97438,0.0103545548654244,0.345305697448102,spr
X96717,-0.00886775362318844,0.369649732950935,spr
X97819,-0.014970184178744,0.212521935405059,spr
X98409,-0.0174622352285396,0.221194271982253,spr
X98323,-0.0241608602749907,0.126938771346517,spr
X98483,-0.0046570464767616,0.753082135935896,spr
X99886,0.00532998285803338,0.683430638863361,spr
X100161,0.015493961352657,0.126938771346517,spr
X100269,0.0117154403567447,0.212521935405059,spr
X100172,0.0142118940529735,0.204097893101901,spr
X99335,0.0124909420289855,0.278566049656945,spr
X98859,0.0133985183747413,0.239293511765585,spr
X100281,0.0143939786059352,0.138958294570753,spr
X99712,-0.0016213768115941,0.972117135841733,spr
X99006,0.00842413949275363,0.552376505263504,spr
X100112,0.0162763849929874,0.195919478029792,spr
X99261,0.00675970339728923,0.462939488046082,spr
X100203,0.0109760869565218,0.322008969245694,spr
X98823,-0.019515775200635,0.0575488796913933,spr
X100241,0.00601235177865609,0.700619648328836,spr
X99003,0.0108063405797101,0.333526103088346,spr
X99840,0.00429100790513837,0.824804616833755,spr
X98967,-0.000451057893513147,0.972117135841733,spr
X98803,-0.00306575878727304,0.753082135935896,spr
X98886,0.00756249999999999,0.408110420461059,spr
X101069,-0.0188077321229495,0.132843309662691,spr
X101092,-0.00982074752097634,0.462939488046082,spr
X101534,-0.00740679002603958,0.700619648328836,spr
X101470,-0.00485290642722112,0.700619648328836,spr
X101461,-0.0126717720685112,0.448859820864049,spr
X101435,-0.00941115839139253,0.7179633437776,spr
X101319,-0.00256038647342993,0.861263883621309,spr
X101353,-0.00706521739130424,0.700619648328836,spr
X101185,-0.0114169254658386,0.506620569504461,spr
X101144,-0.0111500472589792,0.536901795304878,spr
X101423,-0.0113690029985007,0.568066960851392,spr
X101182,-0.0144846014492754,0.395032976640867,spr
X101189,-0.0126501358695652,0.408110420461059,spr
X100755,-0.00998097826086952,0.448859820864049,spr
X102565,-0.01847637869377,0.0709323430729971,spr
X103035,-0.00614667468637225,0.536901795304878,spr
X102998,-0.00585368620037809,0.536901795304878,spr
X102400,-0.0110144927536232,0.299762853129581,spr
X102990,-0.00384057971014495,0.666404182984928,spr
X102812,-0.00322463768115942,0.788719489903205,spr
X102568,-0.00162734683794471,0.788719489903205,spr
X102957,0.00655928853754944,0.435026427854838,spr
X102819,-0.00476902173913044,0.552376505263504,spr
X102588,-0.00483321256038645,0.616375003480359,spr
X102917,0.00696873030875874,0.477262035081051,spr
X102921,0.00273188405797107,0.753082135935896,spr
X102572,-0.00465852041299612,0.666404182984928,spr
X102159,-0.00702953447518665,0.25841287570987,spr
X101618,-0.00779035829307565,0.395032976640867,spr
X101808,-0.0107913503565676,0.25841287570987,spr
X102165,-0.0120561594202899,0.248724735539182,spr
X102195,-0.000730676328502396,0.953545373759069,spr
X103743,-0.00290471923536439,0.842992183820956,spr
X103971,-0.0123067632850241,0.421442378942573,spr
X104377,-0.00313327032136103,0.879610141396948,spr
X105383,-0.00814815689981097,0.521648148844523,spr
X105637,0.00787244245524296,0.666404182984928,spr
X106131,0.00143659420289852,0.916487445993529,spr
X106549,0.00454190296156272,0.700619648328836,spr
X106512,0.00987500000000008,0.395032976640867,spr
X106644,0.00192147132955257,0.879610141396948,spr
X106875,0.00547952349582779,0.583967534206333,spr
X106798,0.00500668896321072,0.770840345264592,spr
X106795,0.000612922705314048,0.972117135841733,spr
X106858,0.00509788784584975,0.666404182984928,spr
X106890,0.00471530100334441,0.753082135935896,spr
X108276,-0.0187741545893719,0.115744368429836,spr
X108081,-0.0194577711144428,0.145287789095267,spr
X108493,-0.0109846547314578,0.382212151761582,spr
X108383,-0.00460446859903383,0.666404182984928,spr
X108659,-0.0132858056265985,0.268359528829253,spr
X108607,-0.0144608123569796,0.221194271982253,spr
X108753,-0.0125732223174127,0.268359528829253,spr
X108739,-0.0136021071944846,0.187983838138654,spr
X108999,-0.0130670289855072,0.278566049656945,spr
X108823,-0.0239635093167702,0.115744368429836,spr
X109106,-0.0095564042303174,0.521648148844523,spr
X109296,-0.0188712599345489,0.299762853129581,spr
X109683,-0.0158744933089011,0.221194271982253,spr
X109752,-0.00659735349716441,0.600072292463655,spr
X109928,-0.00698968038302277,0.632869142286627,spr
X110054,-0.0139558705670208,0.239293511765585,spr
X107421,-0.00263435990338157,0.788719489903205,spr
X107326,-0.000315579710144956,0.990704029723175,spr
X107442,-0.00395433370976847,0.666404182984928,spr
X107502,-0.00718050065876149,0.616375003480359,spr
X107206,-0.00894435817805386,0.333526103088346,spr
X107747,-0.0187364130434783,0.187983838138654,spr
X107750,-0.0300341415830546,0.0709323430729971,spr
X107738,-0.00961616847826103,0.435026427854838,spr
X107653,-0.0192074275362319,0.195919478029792,spr
X107966,-0.0141661271636909,0.506620569504461,spr
X114733,0.0103186402591973,0.0639519780524364,spr
X114921,0.0172290843214756,0.0230894253844121,spr
X115159,0.0138709239130435,0.0911427988442931,spr
X115043,0.0146861447792728,0.0311273101113248,spr
X114908,0.0159076086956522,0.0293507310604593,spr
X114813,0.015649154589372,0.0575488796913933,spr
X114839,0.019612700228833,0.0148890644892535,spr
X114791,0.0165213719153937,0.0293507310604593,spr
X114681,0.0145372200263505,0.078525510926547,spr
X114612,0.0142657980016203,0.0575488796913933,spr
X114995,0.0153832298136646,0.0311273101113248,spr
X114660,0.0154736786018755,0.0370207476659053,spr
X115879,0.0213865100278144,0.0169190539927849,spr
X116216,0.0264612433602203,0.00663376241364479,spr
X115498,0.0200048331097609,0.0245347936263211,spr
X115625,0.0169515544647031,0.0438387871621092,spr
X115476,0.0222404422788606,0.00535942451005841,spr
X115908,0.021436191626409,0.013956996067476,spr
X116177,0.0252415458937198,0.00275061010676541,spr
X115998,0.0271163949275362,0.00320135424849328,spr
X116065,0.0273254830917874,0.003451102206067,spr
X116069,0.0289201437587658,0.003451102206067,spr
X116080,0.0275505997001499,0.00498658125974084,spr
X116093,0.026211467678859,0.00371612539035995,spr
X115738,0.0249145153985508,0.00463735110046976,spr
X111984,0.00727598700649675,0.395032976640867,spr
X112082,0.0111106979405034,0.221194271982253,spr
X112127,0.0110703502415459,0.230117374958221,spr
X111117,0.0130065274902231,0.151835761826554,spr
X112079,0.0131296583850932,0.158606077060869,spr
X111992,0.0121550179211469,0.230117374958221,spr
X111172,0.00756326590565722,0.408078600294002,spr
X110926,0.0202336956521739,0.041456909675792,spr
X110959,0.0143054722638681,0.126938771346517,spr
X111139,0.0137216213321911,0.195919478029792,spr
X111443,0.0134328518306636,0.151835761826554,spr
X111623,0.0121105072463767,0.204067186325173,spr
X111768,0.0142199212893553,0.145287789095267,spr
X111823,0.0116389083683965,0.239293511765585,spr
X111835,0.0137033377250769,0.126938771346517,spr
X111841,0.0159759805411979,0.0867673622125098,spr
X111934,0.0136093073593074,0.126938771346517,spr
X111947,0.00719118481299891,0.462939488046082,spr
X111964,0.0157521350931677,0.115744368429836,spr
X110996,0.00485077773613194,0.600072292463655,spr
X110908,0.0233477829537613,0.0391855471705841,spr
X110597,0.0306683829138063,0.00218236833197586,spr
X110827,0.0290489130434783,0.0040045191026577,spr
X110620,0.0248270750988143,0.010723675801035,spr
X110362,0.0207023411371238,0.0349586316177944,spr
X110818,0.0237300607001694,0.0245347936263211,spr
X110606,0.0238179347826087,0.0204191298581656,spr
X110609,0.0248570994223168,0.010027526446318,spr
X110234,0.0286714001870033,0.00135516234741214,spr
X110565,0.0328242128935532,0.000588075750708849,spr
X110237,0.0309027777777778,0.000697777126072084,spr
X110626,0.0301333992094861,0.002968184303687,spr
X110482,0.0233545548654244,0.0230894253844121,spr
X110458,0.0286053077357425,0.00431041611784335,spr
X110309,0.0294211350207249,0.002968184303687,spr
X110630,0.0308067255434783,0.00218236833197586,spr
X110642,0.0295826365663322,0.00135516234741214,spr
X110685,0.0286200819369602,0.0040045191026577,spr
X110706,0.0295498721227622,0.00320135424849328,spr
X110709,0.0276248023715415,0.00535630148413488,spr
X110713,0.0282007734113712,0.00535942451005841,spr
X110742,0.0307375776397516,0.00186564692544231,spr
X112292,0.0195867658276125,0.0114624693753633,spr
X112312,0.0189417701863354,0.0180222821867531,spr
X113013,0.0206697138314786,0.013956996067476,spr
X112138,0.0205862977602108,0.0144097470876383,spr
X112668,0.0264822134387352,0.00275061010676541,spr
X112677,0.0141314799331104,0.0438387871621092,spr
X112685,0.0249378881987578,0.00385667637892935,spr
X112693,0.0228617848970252,0.00663376241364479,spr
X112828,0.0221164752072125,0.010723675801035,spr
X112835,0.0237908432147562,0.00575726137449699,spr
X112869,0.0275905797101449,0.00320135424849328,spr
X112873,0.0255387336093858,0.00498658125974084,spr
X113179,0.0315506114130435,0.00106058861539896,spr
X113171,0.0332578857630009,0.0007594964414428,spr
X113449,0.0220117461430576,0.00711551760719677,spr
X113472,0.0201279264214047,0.0081742874385338,spr
X113503,0.0158571495502249,0.0438387871621092,spr
X113465,0.0190277777777778,0.0230894253844121,spr
X113612,0.0277069798434117,0.002968184303687,spr
X113557,0.0219480298913044,0.0180222821867531,spr
X113497,0.0152766798418973,0.041456909675792,spr
X114470,0.0147536430960343,0.110421811214944,spr
X114484,0.0135486944027986,0.187983838138654,spr
X114487,0.0158614429049212,0.105341058564677,spr
X114530,0.0143359375,0.0867673622125098,spr
X114160,0.015555352575813,0.0709323430729971,spr
X114074,0.0122473194963604,0.212521935405059,spr
X114102,0.015278167367929,0.100425174369637,spr
X114138,0.0154859949832776,0.0606804726654334,spr
X114532,0.016397858056266,0.082563100854813,spr
X114235,0.0163266443701226,0.121240531890668,spr
X114335,0.013124062968516,0.105341058564677,spr
X121862,0.0148285024154589,0.100425174369637,spr
X121365,0.0180260093167702,0.0311273101113248,spr
X121167,0.0143182892249527,0.195919478029792,spr
X120686,0.0186080917874396,0.0911427988442931,spr
X120673,0.0113969494047619,0.212490895067193,spr
